,Item ID,Product Name
8124,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8125,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8126,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8127,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8128,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8129,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8130,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8131,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8132,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8133,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8134,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8135,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8136,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8137,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8138,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8139,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8140,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8141,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8142,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8143,7721073,"DONOR SHEEP DEFIBRINATED BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8144,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8145,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8146,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8147,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8148,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8149,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8150,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8151,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8152,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8153,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8154,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8155,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8156,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8157,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8158,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8159,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8160,7720084,"DONOR BOVINE WHOLE BLOOD (ACD, GENDER UNSPECIFIED)"
8161,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8162,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8163,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8164,7244907,"5% PORCINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8165,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8166,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8167,7720037,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, MALE)"
8168,7720079,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8169,7243408,"10% HORSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8170,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8171,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8172,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8173,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8174,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8175,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8176,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8177,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8178,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8179,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8180,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8181,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8182,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8183,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8184,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8185,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8186,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8187,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8188,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8189,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8190,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8191,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8192,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8193,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8194,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8195,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8196,7720084,"DONOR BOVINE WHOLE BLOOD (ACD, GENDER UNSPECIFIED)"
8197,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8198,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8199,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8200,7249008,"10% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8201,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8202,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8203,7249007,"5% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8204,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8205,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8206,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8207,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8208,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8209,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8210,7249007,"5% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8211,7240807,"100% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8212,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8213,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8214,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8215,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8216,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8217,7721065,"DONOR HORSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8218,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8219,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8220,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8221,7243408,"10% HORSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8222,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8223,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8224,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8225,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8226,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8227,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8228,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8229,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8230,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8231,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8232,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8233,7721073,"DONOR SHEEP DEFIBRINATED BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8234,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8235,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8236,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8237,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8238,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8239,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8240,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8241,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8242,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8243,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8244,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8245,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8246,7721065,"DONOR HORSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8247,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8248,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8249,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8250,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8251,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8252,7720037,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, MALE)"
8253,7720079,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8254,7243408,"10% HORSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8255,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8256,7242808,"10% GOOSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8257,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8258,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8259,7249007,"5% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8260,7720051,"100% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8261,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8262,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8263,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8264,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8265,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8266,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8267,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8268,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8269,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8270,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8271,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8272,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8273,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8274,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8275,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8276,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8277,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8278,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8279,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8280,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8281,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8282,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8283,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8284,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8285,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8286,7209006,"DONOR SHEEP WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8287,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8288,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8289,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8290,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8291,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8292,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8293,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8294,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8295,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8296,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8297,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8298,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8299,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8300,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8301,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8302,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8303,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8304,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8305,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8306,7721065,"DONOR HORSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8307,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8308,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8309,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8310,7243408,"10% HORSE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8311,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8312,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8313,7240808,"10% BOVINE WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8314,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8315,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8316,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8317,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8318,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8319,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8320,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8321,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8322,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8323,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8324,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8325,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8326,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8327,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8328,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8329,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8330,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8331,7209003,"DONOR SHEEP WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8332,7249008,"10% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8333,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8334,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8335,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8336,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8337,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8338,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8339,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8340,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8341,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8342,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8343,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8344,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8345,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8346,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8347,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8348,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8349,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8350,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8351,7721065,"DONOR HORSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8352,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8353,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8354,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8355,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8356,7720037,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, MALE)"
8357,7720079,"DONOR GOOSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8358,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8359,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8360,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8361,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8362,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8363,7230801,"DONOR BOVINE WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8364,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8365,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8366,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8367,7200806,"DONOR BOVINE WHOLE BLOOD (NA-CITRATE, GENDER UNSPECIFIED)"
8368,7720103,"DONOR CHICKEN WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8369,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8370,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8371,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8372,7720113,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8373,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8374,7720051,"100% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8375,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8376,7241408,"10% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8377,7721065,"DONOR HORSE WHOLE BLOOD (ALSEVERS, GENDER UNSPECIFIED)"
8378,7241407,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8379,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8380,7241409,"5% CHICKEN WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8381,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
8382,7249008,"10% SHEEP WASHED CELLS (ALSEVERS, GENDER UNSPECIFIED)"
8383,7210830,"HEMATOCRIT ADJUSTED BOVINE WHOLE BLOOD (NA-EDTA, GENDER UNSPECIFIED)"
8384,7239001,"DEFIB SHEEP WHOLE BLOOD (NO ANTICOAGULANT, GENDER UNSPECIFIED)"
